290.439776559818,315.47402292858084,336.4822796597155,336.4822796597155,336.4822796597155,336.4822796597155,340.84650689606576,340.84650689606576,340.84650689606576,340.84650689606576,340.84650689606576,340.84650689606576,340.84650689606576,340.84650689606576,340.84650689606576,340.84650689606576,340.84650689606576,340.84650689606576,340.84650689606576,340.84650689606576,340.84650689606576,340.84650689606576,340.84650689606576,340.84650689606576,340.84650689606576,340.84650689606576,340.84650689606576,340.84650689606576,340.84650689606576,340.84650689606576,340.84650689606576
290.439776559818,320.85271689619736,321.93631323653585,332.5628604185042,332.5628604185042,340.4658543406853,340.4658543406853,340.4658543406853,340.48372932546533,340.48372932546533,340.48372932546533,340.48372932546533,340.48372932546533,340.48372932546533,340.48372932546533,340.48372932546533,340.48372932546533,340.61712028740214,340.61712028740214,340.61712028740214,340.61712028740214,340.61712028740214,340.61712028740214,340.61712028740214,340.61712028740214,340.61712028740214,340.61712028740214,340.61712028740214,340.61712028740214,340.61712028740214,340.61712028740214
290.439776559818,323.5247079075353,332.67945515760334,334.8564701237018,334.8564701237018,334.8564701237018,339.23786115702075,339.23786115702075,340.0570086345585,340.756926263791,340.756926263791,340.756926263791,340.756926263791,340.756926263791,340.7649106856115,340.7649106856115,340.7649106856115,340.7649106856115,340.7649106856115,340.7649106856115,340.7649106856115,340.7649106856115,340.7649106856115,340.7649106856115,340.7649106856115,340.7649106856115,340.7649106856115,340.7649106856115,340.7649106856115,340.7649106856115,340.7649106856115
290.439776559818,312.5474385455527,312.5474385455527,312.5474385455527,312.5474385455527,340.73613219060815,340.73613219060815,340.73613219060815,340.73613219060815,340.878910283128,340.878910283128,340.878910283128,340.878910283128,340.878910283128,340.878910283128,340.878910283128,340.878910283128,340.878910283128,340.878910283128,340.878910283128,340.878910283128,340.878910283128,340.878910283128,340.878910283128,340.878910283128,340.878910283128,340.878910283128,340.878910283128,340.878910283128,340.878910283128,340.878910283128
290.439776559818,321.0323979784727,336.3744100891931,336.3744100891931,336.3744100891931,336.3744100891931,340.7498713684418,340.7498713684418,340.7498713684418,340.7498713684418,340.7498713684418,340.7498713684418,340.7498713684418,340.7498713684418,340.7498713684418,340.7498713684418,340.7498713684418,340.7498713684418,340.7498713684418,340.7498713684418,340.7498713684418,340.7498713684418,340.7498713684418,340.7498713684418,340.7498713684418,340.7498713684418,340.7498713684418,340.7498713684418,340.7498713684418,340.7498713684418,340.7498713684418
290.439776559818,308.24121449531793,319.69261529510004,319.69261529510004,319.69261529510004,319.69261529510004,319.69261529510004,319.69261529510004,319.69261529510004,319.69261529510004,319.69261529510004,319.69261529510004,319.69261529510004,319.69261529510004,319.69261529510004,319.69261529510004,340.15689254033896,340.15689254033896,340.15689254033896,340.15689254033896,340.15689254033896,340.15689254033896,340.15689254033896,340.3133406063058,340.3133406063058,340.3133406063058,340.3133406063058,340.3133406063058,340.45931813293834,340.5301276684265,340.5301276684265
290.439776559818,324.10805848094697,331.0139065082759,331.0139065082759,331.0139065082759,331.0139065082759,336.8531129317118,338.06206395898585,338.06206395898585,340.33434712764904,340.33434712764904,340.33434712764904,340.37357178711414,340.6450291261724,340.6450291261724,340.64917459180555,340.64917459180555,340.64917459180555,340.64917459180555,340.70589909307097,340.70589909307097,340.70589909307097,340.70589909307097,340.70589909307097,340.70589909307097,340.70589909307097,340.70589909307097,340.70589909307097,340.70589909307097,340.70589909307097,340.70589909307097
290.439776559818,305.7159938522581,319.220945334771,331.29254579014344,333.7926401300641,333.7926401300641,340.20436041988074,340.20436041988074,340.2419183407863,340.2419183407863,340.5056488539189,340.60074295698706,340.69712249264364,340.69712249264364,340.69712249264364,340.69712249264364,340.69712249264364,340.69712249264364,340.69712249264364,340.69712249264364,340.69712249264364,340.69712249264364,340.69712249264364,340.69712249264364,340.69712249264364,340.7144515917248,340.7144515917248,340.7546682719873,340.7546682719873,340.7546682719873,340.8660146029172
290.439776559818,321.1968129386355,331.15176371508954,331.15176371508954,331.15176371508954,331.2764251801049,331.2764251801049,339.61124906660643,339.61124906660643,339.61124906660643,339.61124906660643,339.85858583625406,340.37786682781916,340.37786682781916,340.49753429634166,340.49753429634166,340.6027399558751,340.6027399558751,340.6027399558751,340.68547523363196,340.68547523363196,340.68547523363196,340.68547523363196,340.75194738058707,340.75194738058707,340.75194738058707,340.75194738058707,340.75194738058707,340.75194738058707,340.75194738058707,340.75194738058707
290.439776559818,321.2620123733691,321.2620123733691,326.24818903605365,328.84589970411014,328.84589970411014,340.0721747872213,340.0721747872213,340.0721747872213,340.0721747872213,340.0721747872213,340.2907492320963,340.5746445898131,340.5746445898131,340.5746445898131,340.6338680813014,340.6338680813014,340.6338680813014,340.6338680813014,340.6338680813014,340.6338680813014,340.6338680813014,340.6338680813014,340.6338680813014,340.6338680813014,340.6338680813014,340.6338680813014,340.6338680813014,340.6338680813014,340.6338680813014,340.6338680813014
